Date/Time,Electricity:Facility [J](Hourly),Electricity:HVAC [J](Hourly),Refrigeration:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Gas:HVAC [J](Hourly),Heating:Gas [J](Hourly) 
 10/24  14:00:00,625860268.2806933,23723119.55961371,226387829.4810797,5283405.273899425,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,53454229.67699918,53454229.67699918,53454229.67699918 
 10/24  15:00:00,636660105.442183,27790288.075101146,229535556.20708186,9350573.789386861,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,53866001.34639062,53866001.34639062,53866001.34639062 
 10/24  16:00:00,613780923.0512393,31117826.389724539,206082752.34151463,12678112.104010255,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,54244467.261030588,54244467.261030588,54244467.261030588 
 10/24  17:00:00,621833056.9038442,29433281.72128193,206076627.7425624,10993567.435567648,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,55694963.336370687,55694963.336370687,55694963.336370687 
 10/24  18:00:00,610810965.7813988,24376567.70478945,204910831.83660937,5936853.419075165,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,57527549.330342847,57527549.330342847,57527549.330342847 
 10/24  19:00:00,611288934.8084155,18830337.3317063,241324942.43670947,390623.045992016,0.0,258573770.64,83783674.79999991,8776209.6,18439714.285714285,64500382.768176499,64500382.768176499,64500382.768176499 
 10/24  20:00:00,565576747.0443894,18439714.285714285,203881563.7186752,0.0,0.0,251447354.64000003,83023783.19999998,8784331.2,18439714.285714285,74671555.68469684,74671555.68469684,74671555.68469684 
 10/24  21:00:00,527452275.97425678,18439714.285714285,197584135.00854279,0.0,0.0,219765061.07999999,83037751.19999995,8625614.4,18439714.285714285,83313058.71028102,83313058.71028102,83313058.71028102 
 10/24  22:00:00,342538465.9588634,18439714.285714285,103816277.71314912,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,93042708.14587398,93042708.14587398,93042708.14587398 
 10/24  23:00:00,265249789.17062063,18439714.285714285,86134159.56490609,0.0,0.0,72104182.92,79903436.40000008,8668296.0,18439714.285714285,110676968.91852242,110676968.91852242,110676968.91852242 
 10/24  24:00:00,244978794.58653144,18716142.85714286,74389940.24938846,0.0,0.0,71269399.08,74723965.2,5879347.2,18716142.85714286,124999259.98300916,124999259.98300916,124999259.98300916 
 10/25  01:00:00,242387779.27168466,18716142.85714286,76747302.41454163,0.0,0.0,71225798.4,72118421.99999997,3580113.6000000007,18716142.85714286,137727972.04284708,137727972.04284708,137727972.04284708 
 10/25  02:00:00,242810719.25542055,18716142.85714286,76370341.11827757,0.0,0.0,71146043.28,72984211.19999999,3593980.8000000005,18716142.85714286,140912226.80866576,140912226.80866576,140912226.80866576 
 10/25  03:00:00,243386434.6465271,18716142.85714286,76290496.86938416,0.0,0.0,71177013.72,73610485.19999999,3592296.0,18716142.85714286,144404424.27458108,144404424.27458108,144404424.27458108 
 10/25  04:00:00,244252587.02435828,18716142.85714286,75648130.8072153,0.0,0.0,71417849.75999999,74879852.39999996,3590611.2,18716142.85714286,151238060.20712335,151238060.20712335,151238060.20712335 
 10/25  05:00:00,244056916.95640774,18716142.85714286,74039417.53926462,0.0,0.0,72407216.16,75312471.60000006,3581668.8000000005,18716142.85714286,158497623.21307726,158497623.21307726,158497623.21307726 
 10/25  06:00:00,251770158.28368274,18716142.85714286,74127171.26653973,0.0,0.0,75165766.56,77202194.39999996,6558883.200000001,18716142.85714286,161527240.03094665,161527240.03094665,161527240.03094665 
 10/25  07:00:00,406441596.1514121,18716142.85714286,151964554.69426925,0.0,0.0,146805460.2,80247873.59999995,8707564.799999999,18716142.85714286,149861289.8062663,149861289.8062663,149861289.8062663 
 10/25  08:00:00,458267848.59871938,18716142.85714286,193744474.7015763,0.0,0.0,156021643.44,83338419.60000007,6447168.0,18716142.85714286,139501043.12444476,139501043.12444476,139501043.12444476 
 10/25  09:00:00,517412714.1229082,18716142.85714286,177595710.3057652,0.0,0.0,234595960.56,84053905.20000009,2450995.2,18716142.85714286,117949969.69143191,117949969.69143191,117949969.69143191 
 10/25  10:00:00,606474271.8416326,18568056.12244898,202643613.15918366,0.0,0.0,299146505.76,84613298.39999993,1502798.4,18568056.12244898,86063735.38841212,86063735.38841212,86063735.38841212 
 10/25  11:00:00,593435026.2257352,18677458.668190019,201907889.1975453,237744.3824757335,0.0,287326674.36,83900671.19999999,1622332.8,18439714.285714285,60242597.32787372,60242597.32787372,60242597.32787372 
 10/25  12:00:00,593909423.5601351,21828373.65057694,199729056.42955829,3388659.364862659,0.0,288242522.28,83561176.80000003,548294.4,18439714.285714285,53807006.92904028,53807006.92904028,53807006.92904028 
 10/25  13:00:00,614125655.5711504,29369964.205228937,205049012.0059216,10930249.91951465,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,52684585.48415316,52684585.48415316,52684585.48415316 
 10/25  14:00:00,649442839.4453921,34627808.037561479,239065712.16783083,16188093.75184719,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,52245954.189797598,52245954.189797598,52245954.189797598 
 10/25  15:00:00,646680360.8714051,36171980.89744536,231174118.81395985,17732266.61173108,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,53366834.26736315,53366834.26736315,53366834.26736315 
 10/25  16:00:00,618029701.3257563,35344649.07239699,206104707.93335928,16904934.786682715,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,54870153.49165892,54870153.49165892,54870153.49165892 
 10/25  17:00:00,622375823.1250007,30085738.12880163,205966937.55619917,11646023.843087348,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,57698760.16748511,57698760.16748511,57698760.16748511 
 10/25  18:00:00,606638002.3940296,21755025.794932918,203359410.35909666,3315311.5092186324,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,60763755.90118855,60763755.90118855,60763755.90118855 
 10/25  19:00:00,610607461.9838231,18659546.3113253,240814260.63249798,219832.02561101743,0.0,258573770.64,83783674.79999991,8776209.6,18439714.285714285,66887988.98824998,66887988.98824998,66887988.98824998 
 10/25  20:00:00,565537465.8503859,18439714.285714285,203842282.5246718,0.0,0.0,251447354.64000003,83023783.19999998,8784331.2,18439714.285714285,73887578.16889054,73887578.16889054,73887578.16889054 
 10/25  21:00:00,527434468.56060406,18439714.285714285,197566327.59489,0.0,0.0,219765061.07999999,83037751.19999995,8625614.4,18439714.285714285,82597665.92365101,82597665.92365101,82597665.92365101 
 10/25  22:00:00,342799197.1316341,18439714.285714285,104077008.88591986,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18439714.285714285,89835518.02030763,89835518.02030763,89835518.02030763 
 10/25  23:00:00,265288524.2928532,18439714.285714285,86172894.68713869,0.0,0.0,72104182.92,79903436.40000008,8668296.0,18439714.285714285,105091965.21945024,105091965.21945024,105091965.21945024 
 10/25  24:00:00,245039707.97484327,18716142.85714286,74450853.63770028,0.0,0.0,71269399.08,74723965.2,5879347.2,18716142.85714286,126220483.75406552,126220483.75406552,126220483.75406552 
 10/26  01:00:00,228800914.03636778,18716142.85714286,77006397.17922473,0.0,0.0,57379838.4,72118421.99999997,3580113.6000000007,18716142.85714286,133742420.95440758,133742420.95440758,133742420.95440758 
 10/26  02:00:00,228453254.60803277,18716142.85714286,75858836.47088984,0.0,0.0,57300083.28,72984211.19999999,3593980.8000000005,18716142.85714286,150659722.52508677,150659722.52508677,150659722.52508677 
 10/26  03:00:00,227835977.39883966,18716142.85714286,74585999.62169671,0.0,0.0,57331053.72,73610485.19999999,3592296.0,18716142.85714286,162278390.7702657,162278390.7702657,162278390.7702657 
 10/26  04:00:00,229024156.14396189,18716142.85714286,74265659.92681888,0.0,0.0,57571889.76,74879852.39999996,3590611.2,18716142.85714286,167547077.0469765,167547077.0469765,167547077.0469765 
 10/26  05:00:00,227223961.10038979,18716142.85714286,71052421.6832467,0.0,0.0,58561256.160000007,75312471.60000006,3581668.8000000005,18716142.85714286,175407862.13384948,175407862.13384948,175407862.13384948 
 10/26  06:00:00,235692120.16729165,18716142.85714286,71895093.15014866,0.0,0.0,61319806.56,77202194.39999996,6558883.200000001,18716142.85714286,174596238.7000144,174596238.7000144,174596238.7000144 
 10/26  07:00:00,376844279.6959571,18716142.85714286,150059158.23881416,0.0,0.0,119113540.2,80247873.59999995,8707564.799999999,18716142.85714286,165938305.3920106,165938305.3920106,165938305.3920106 
 10/26  08:00:00,428981354.3525702,18716142.85714286,192149900.45542718,0.0,0.0,128329723.44,83338419.60000007,6447168.0,18716142.85714286,152804340.02187027,152804340.02187027,152804340.02187027 
 10/26  09:00:00,461606383.7813401,18716142.85714286,177173219.96419726,0.0,0.0,179212120.56,84053905.20000009,2450995.2,18716142.85714286,120996256.58606331,120996256.58606331,120996256.58606331 
 10/26  10:00:00,579619998.4435452,18637163.265306124,203412152.61823926,0.0,0.0,271454585.76,84613298.39999993,1502798.4,18637163.265306124,83705870.30038098,83705870.30038098,83705870.30038098 
 10/26  11:00:00,594647253.7936572,19837582.93364209,201959992.50001524,1397868.6479278086,0.0,287326674.36,83900671.19999999,1622332.8,18439714.285714285,55616312.0475675,55616312.0475675,55616312.0475675 
 10/26  12:00:00,602294610.8274256,28406899.612358869,201535717.7350668,9967185.326644585,0.0,288242522.28,83561176.80000003,548294.4,18439714.285714285,50155538.06679766,50155538.06679766,50155538.06679766 
 10/26  13:00:00,624705399.6690135,38633343.75117876,206365376.55783493,20193629.465464474,0.0,295278158.16,84204269.9999999,224251.19999999999,18439714.285714285,47348898.290586668,47348898.290586668,47348898.290586668 
 10/26  14:00:00,665410537.1428368,46841422.208773698,242819795.69406338,28401707.92305941,0.0,291791858.04,83753427.59999994,204033.6,18439714.285714285,45001097.40469524,45001097.40469524,45001097.40469524 
 10/26  15:00:00,678175059.1470326,52098612.57015032,246742185.4168823,33658898.28443603,0.0,294836313.96000006,83806142.40000008,691804.8,18439714.285714285,43829477.98324064,43829477.98324064,43829477.98324064 
 10/26  16:00:00,639540973.9764762,49226388.130284007,213734241.52619208,30786673.84456972,0.0,290116962.72,83691799.20000009,2771582.4,18439714.285714285,47650168.53907293,47650168.53907293,47650168.53907293 
 10/26  17:00:00,637558120.9860797,43949176.33861078,207285797.20746906,25509462.0528965,0.0,296163242.64,83750234.4,6409670.4,18439714.285714285,51790228.8784069,51790228.8784069,51790228.8784069 
 10/26  18:00:00,623888272.6044842,35989360.83079366,206375345.5336907,17549646.545079374,0.0,288536138.64,84192901.20000004,8794526.4,18439714.285714285,55916675.68902726,55916675.68902726,55916675.68902726 
 10/26  19:00:00,564338165.2933439,25448409.284908289,215448020.96843583,7008694.999194009,0.0,230881850.64,83783674.79999991,8776209.6,18439714.285714285,58653633.62246368,58653633.62246368,58653633.62246368 
 10/26  20:00:00,482120471.2757187,18475044.12516691,203465718.11055196,35329.83945262823,0.0,168371594.64,83023783.19999998,8784331.2,18439714.285714285,67462808.25493044,67462808.25493044,67462808.25493044 
 10/26  21:00:00,471975733.14932999,18439714.285714285,197491432.18361578,0.0,0.0,164381221.07999999,83037751.19999995,8625614.4,18439714.285714285,84435804.96088332,84435804.96088332,84435804.96088332 
 10/26  22:00:00,314698596.88876309,18439714.285714285,103668328.64304875,0.0,0.0,100703865.96,83252001.59999992,8634686.4,18439714.285714285,95501803.20073366,95501803.20073366,95501803.20073366 
 10/26  23:00:00,267412995.18945978,18469331.632653059,102113708.23680647,0.0,0.0,58258222.92,79903436.40000008,8668296.0,18469331.632653059,110535025.73426247,110535025.73426247,110535025.73426247 
 10/26  24:00:00,232871740.85538695,18716142.85714286,76128846.51824396,0.0,0.0,57423439.08,74723965.2,5879347.2,18716142.85714286,129907038.2703299,129907038.2703299,129907038.2703299 
 10/27  01:00:00,227822501.55416406,18716142.85714286,76027984.69702101,0.0,0.0,57379838.4,72118421.99999997,3580113.6000000007,18716142.85714286,143837489.58253486,143837489.58253486,143837489.58253486 
 10/27  02:00:00,228833055.8178558,18716142.85714286,76238637.68071288,0.0,0.0,57300083.28,72984211.19999999,3593980.8000000005,18716142.85714286,142118379.59896709,142118379.59896709,142118379.59896709 
 10/27  03:00:00,229187054.9755398,18716142.85714286,75937077.19839683,0.0,0.0,57331053.72,73610485.19999999,3592296.0,18716142.85714286,150266562.13680519,150266562.13680519,150266562.13680519 
 10/27  04:00:00,230082936.4804174,18716142.85714286,75324440.26327439,0.0,0.0,57571889.76,74879852.39999996,3590611.2,18716142.85714286,153777922.875154,153777922.875154,153777922.875154 
 10/27  05:00:00,230486611.9652737,18716142.85714286,74315072.54813063,0.0,0.0,58561256.160000007,75312471.60000006,3581668.8000000005,18716142.85714286,155270011.71665118,155270011.71665118,155270011.71665118 
 10/27  06:00:00,238478762.4749141,18716142.85714286,74681735.45777108,0.0,0.0,61319806.56,77202194.39999996,6558883.200000001,18716142.85714286,153688898.64181433,153688898.64181433,153688898.64181433 
 10/27  07:00:00,378336797.2174096,18716142.85714286,151551675.7602666,0.0,0.0,119113540.2,80247873.59999995,8707564.799999999,18716142.85714286,151621158.5950014,151621158.5950014,151621158.5950014 
 10/27  08:00:00,429453350.9236894,18716142.85714286,192621897.02654634,0.0,0.0,128329723.44,83338419.60000007,6447168.0,18716142.85714286,146078571.07890315,146078571.07890315,146078571.07890315 
 10/27  09:00:00,404286037.8075872,18716142.85714286,175236713.99044425,0.0,0.0,123828280.56,84053905.20000009,2450995.2,18716142.85714286,136619336.55492754,136619336.55492754,136619336.55492754 
 10/27  10:00:00,435667822.1263888,18716142.85714286,197840596.70924578,0.0,0.0,132994985.75999999,84613298.39999993,1502798.4,18716142.85714286,122424758.86700055,122424758.86700055,122424758.86700055 
 10/27  11:00:00,505889645.69558146,18716142.85714286,197399584.47843874,0.0,0.0,204250914.36,83900671.19999999,1622332.8,18716142.85714286,97576368.89252106,97576368.89252106,97576368.89252106 
 10/27  12:00:00,502545753.440957,18676653.06122449,194592866.89973254,0.0,0.0,205166762.28,83561176.80000003,548294.4,18676653.06122449,81773706.80981632,81773706.80981632,81773706.80981632 
 10/27  13:00:00,570084386.7974668,18439714.285714285,199629913.15175254,0.0,0.0,267586238.16,84204269.9999999,224251.19999999999,18439714.285714285,75966840.5997876,75966840.5997876,75966840.5997876 
 10/27  14:00:00,572384997.4924543,18439714.285714285,205887883.9667401,0.0,0.0,264099938.04,83753427.59999994,204033.6,18439714.285714285,66629588.898434448,66629588.898434448,66629588.898434448 
 10/27  15:00:00,582353047.011312,19131653.393330918,211579052.4579811,691939.1076166328,0.0,267144393.96,83806142.40000008,691804.8,18439714.285714285,56745046.69511834,56745046.69511834,56745046.69511834 
 10/27  16:00:00,568146392.4905797,18555646.976241929,200702321.19433768,115932.690527645,0.0,262425042.72,83691799.20000009,2771582.4,18439714.285714285,60024307.81484136,60024307.81484136,60024307.81484136 
 10/27  17:00:00,576606593.700574,18439714.285714285,199535651.97485978,0.0,0.0,268471322.64,83750234.4,6409670.4,18439714.285714285,65032564.52747284,65032564.52747284,65032564.52747284 
 10/27  18:00:00,515244314.81956806,18439714.285714285,198356794.29385386,0.0,0.0,205460378.64,84192901.20000004,8794526.4,18439714.285714285,73653103.7166454,73653103.7166454,73653103.7166454 
 10/27  19:00:00,469055772.11552408,18439714.285714285,210250082.78980995,0.0,0.0,147806090.64,83783674.79999991,8776209.6,18439714.285714285,92572008.61536998,92572008.61536998,92572008.61536998 
 10/27  20:00:00,449165034.465647,18617418.36734694,198059827.05830003,0.0,0.0,140679674.64,83023783.19999998,8784331.2,18617418.36734694,104525761.58624116,104525761.58624116,104525761.58624116 
 10/27  21:00:00,441602626.0966774,18716142.85714286,194533816.55953474,0.0,0.0,136689301.07999999,83037751.19999995,8625614.4,18716142.85714286,108949289.2915161,108949289.2915161,108949289.2915161 
 10/27  22:00:00,341935102.64875796,18518693.87755102,103133934.8112069,0.0,0.0,128395785.96,83252001.59999992,8634686.4,18518693.87755102,105935641.49760494,105935641.49760494,105935641.49760494 
 10/27  23:00:00,248199301.3234157,18548311.224489795,82821034.77892564,0.0,0.0,58258222.92,79903436.40000008,8668296.0,18548311.224489795,104121644.87717992,104121644.87717992,104121644.87717992 
 10/27  24:00:00,232480213.69563157,18716142.85714286,75737319.35848858,0.0,0.0,57423439.08,74723965.2,5879347.2,18716142.85714286,109891157.74151483,109891157.74151483,109891157.74151483 
